16.314, 19.138, 96.697
17.379, 20.831, 94.739
18.406, 22.547, 92.019
19.384, 24.291, 89.216
20.308, 26.065, 86.323
21.162, 27.873, 83.328
21.932, 29.719, 80.223
22.584, 31.609, 76.992
23.061, 33.55, 73.621
23.161, 35.434, 95.151
24.853, 34.367, 95.151
26.544, 33.3, 94.033
28.17, 32.135, 94.033
29.782, 30.952, 92.682
31.326, 29.681, 92.682
32.823, 28.357, 91.094
34.267, 26.973, 91.094
35.599, 25.482, 89.305
36.85, 23.924, 87.409
37.997, 22.288, 85.571
39.006, 20.561, 85.571
39.83, 18.739, 84.015
40.475, 16.848, 82.965
40.918, 14.901, 82.579
41.147, 12.917, 82.887
41.16, 10.919, 83.787
40.963, 8.931, 85.097
40.573, 6.972, 86.617
40.012, 5.054, 88.184
39.302, 3.185, 89.538
38.465, 1.37, 86.656
37.52, -0.392, 83.675
36.486, -2.103, 80.583
35.376, -3.766, 77.368
34.203, -5.386, 74.013
32.978, -6.966, 70.498
31.71, -8.513, 66.798
30.408, -10.031, 62.881
29.08, -11.526, 58.703
27.735, -13.006, 54.203
26.382, -14.479, 49.295
25.036, -15.959, 43.841
23.722, -17.466, 37.604
22.481, -19.034, 30.104
21.49, -20.763, 20
21.76, -22.585, 20
23.61, -23.258, 61.217
23.927, -21.85, 58.145
23.563, -19.884, 53.6
22.973, -17.976, 48.638
21.937, -16.275, 43.128
20.403, -15.004, 58.717
18.647, -14.049, 54.221
16.842, -13.187, 49.315
15.039, -12.321, 43.863
13.256, -11.416, 37.629
11.498, -10.462, 30.133
9.767, -9.461, 20
9, -9, 0
9, -9, 0
-8.144, 1.3, 0
endData
127
100
200
63, -48, 48, -48, 48, -48, 33, -48
33, -48, 70.452, -20.715, -3.656, -4.396, 24, 24
24, 24, 27.747, 39.286, 57.741, 33.448, 50.897, 34.455
50.897, 34.455, 67.001, 36.267, 70.625, 12.513, 9, 9
9, 9, 24.325, 28.416, 23.319, 35.663, 23.118, 35.461
23.118, 35.461, 70.625, 7.279, 7.617, -21.91, 24.124, -23.319
24.124, -23.319, 22.916, -13.254, 20.903, -16.273, 9, -9
#PATH.JERRYIO-DATA {"appVersion":"0.10.0","format":"LemLib v0.5","gc":{"robotWidth":12,"robotHeight":12,"robotIsHolonomic":false,"showRobot":false,"uol":2.54,"pointDensity":2,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"V5RC 2026 - Push Back","signature":"V5RC-PushBack-H2H-TopDownHighlighted-TileColor66_71","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"auqHpLAA4N","x":63,"y":-48,"lock":false,"visible":true,"heading":90,"__type":"end-point"},{"uid":"b5IAYwyLqe","x":33.000000000000014,"y":-48,"lock":false,"visible":true,"heading":90,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"QBIvyOKnJa"},{"controls":[{"uid":"b5IAYwyLqe","x":33.000000000000014,"y":-48,"lock":false,"visible":true,"heading":90,"__type":"end-point"},{"uid":"kY627WXmSW","x":70.4515561401326,"y":-20.714615808464124,"lock":false,"visible":true,"__type":"control"},{"uid":"vfj3vbGJLl","x":-3.6556433937610078,"y":-4.396434566065015,"lock":false,"visible":true,"__type":"control"},{"uid":"p7IRUoNOnM","x":24,"y":24,"lock":false,"visible":true,"heading":45,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"jbNevNS12q"},{"controls":[{"uid":"p7IRUoNOnM","x":24,"y":24,"lock":false,"visible":true,"heading":45,"__type":"end-point"},{"uid":"3tVNwPwypy","x":27.747460649560477,"y":39.286088365991155,"lock":false,"visible":true,"__type":"control"},{"uid":"7tJURNwI7B","x":57.741451049912406,"y":33.44833184511729,"lock":false,"visible":true,"__type":"control"},{"uid":"9cLVk1RLbF","x":50.89718478406028,"y":34.45484159009554,"lock":false,"visible":true,"heading":180,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"bPhHQtvarM"},{"controls":[{"uid":"9cLVk1RLbF","x":50.89718478406028,"y":34.45484159009554,"lock":false,"visible":true,"heading":180,"__type":"end-point"},{"uid":"m15tdjPDN4","x":67.00134070371233,"y":36.2665591310564,"lock":false,"visible":true,"__type":"control"},{"uid":"L4kVKjxKTy","x":70.62477578563404,"y":12.512929149569631,"lock":false,"visible":true,"__type":"control"},{"uid":"YkxL4h9alP","x":9,"y":9,"lock":false,"visible":true,"heading":225,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"NlVJuM2cCb"},{"controls":[{"uid":"YkxL4h9alP","x":9,"y":9,"lock":false,"visible":true,"heading":225,"__type":"end-point"},{"uid":"uyDyiehjcJ","x":24.325327516634417,"y":28.415783120226024,"lock":false,"visible":true,"__type":"control"},{"uid":"i61mEX7AJQ","x":23.318817771656168,"y":35.66265328406944,"lock":false,"visible":true,"__type":"control"},{"uid":"mL7MYY55sG","x":23.117515822660515,"y":35.46135133507379,"lock":false,"visible":true,"heading":180,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"hCQvr9yrYJ"},{"controls":[{"uid":"mL7MYY55sG","x":23.117515822660515,"y":35.46135133507379,"lock":false,"visible":true,"heading":180,"__type":"end-point"},{"uid":"7CDfngA3Xa","x":70.62477578563404,"y":7.279078475682717,"lock":false,"visible":true,"__type":"control"},{"uid":"Yc4WL3g1Zx","x":7.617265749995423,"y":-21.909704128686613,"lock":false,"visible":true,"__type":"control"},{"uid":"fEDXum9rAD","x":24.124025567638768,"y":-23.318817771656164,"lock":false,"visible":true,"heading":180,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"2pXatEK2vE"},{"controls":[{"uid":"fEDXum9rAD","x":24.124025567638768,"y":-23.318817771656164,"lock":false,"visible":true,"heading":180,"__type":"end-point"},{"uid":"5p5UKmY9Wr","x":22.916213873664866,"y":-13.253720321873638,"lock":false,"visible":true,"__type":"control"},{"uid":"uP1089Q4l5","x":20.90319438370836,"y":-16.273249556808395,"lock":false,"visible":true,"__type":"control"},{"uid":"iSzIRaaG5L","x":9,"y":-9,"lock":false,"visible":true,"heading":135,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"Iu0XlQrg96"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"Upper_Blue","uid":"DPCz36VPp7","lock":true,"visible":true}]}
